title,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,country,url,description_short,description,job_location_type,vacancies
Asesor de Compras 09/04,Los Ángeles,Los Ángeles,,2026-06-01,9679647,ripley,2026-07-16,2026-07-16,0.242,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679647,,,Presencial,1 Puesto
v4 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-06-01,9679640,ripley,2026-07-16,2026-07-16,0.2285,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679640,,,Presencial,1 Puesto
Bodeguero de Tienda Pt 18 - 21/05,Los Ángeles,Los Ángeles,,2026-06-01,9680736,ripley,2026-07-16,2026-07-16,0.1775,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9680736,,,Presencial,1 Puesto
Asistente Apoyo Campaña SG - 08/04,Arica,Arica,,2026-06-01,9679638,ripley,2026-07-16,2026-07-16,0.2353,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679638,,,Presencial,1 Puesto
Guardia Interno Tiendas - 21/05,Puerto Montt,Puerto Montt,,2026-06-01,9679617,ripley,2026-07-16,2026-07-16,0.2077,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679617,,,Presencial,1 Puesto
Analista Soporte Operativo,Santiago - Las condes,Las condes,Santiago,2026-06-01,9679597,ripley,2026-07-16,2026-07-16,0.2998,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679597,,,Presencial,1 Puesto
Jefe de Pagos - copy,Santiago - Las condes,Las condes,Santiago,2026-06-01,9680735,ripley,2026-07-16,2026-07-16,0.2205,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9680735,,,Presencial,1 Puesto
Jefe Comercial Tienda TEST Test,Santiago - Huechuraba,Huechuraba,Santiago,2026-06-01,9679610,ripley,2026-07-16,2026-07-16,0.1546,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679610,,,Presencial,1 Puesto
v13 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-06-01,9680957,ripley,2026-07-16,2026-07-16,0.2261,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9680957,,,Presencial,1 Puesto
Operador Monitoreo CCTV Part Time Ripley San Fernando,San Fernando,San Fernando,,2026-06-01,12686586,ripley,2026-07-16,2026-07-16,0.2348,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12686586,,,Presencial,1 Puesto
Asistente de Experiencia de Compra Punta Arenas,Punta Arenas,Punta Arenas,,2026-06-01,12699141,ripley,2026-07-16,2026-07-16,0.2403,Contrato a plazo fijo,Jornada de 42 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12699141,,,Presencial,5 Puestos
Asistente comercial Tda Costanera Center Banco Ripley,Santiago Centro,Santiago Centro,,2026-06-01,12697296,ripley,2026-07-16,2026-07-16,0.2723,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12697296,,,Presencial,1 Puesto
Ejecutivo Comercial Tda Pto Montt Costanera Banco Ripley,Puerto Montt,Puerto Montt,,2026-06-01,12697252,ripley,2026-07-16,2026-07-16,0.2693,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12697252,,,Presencial,1 Puesto
"Guardia de seguridad, Full Time (4x3) Ripley Copiapó",Copiapó,Copiapó,,2026-06-01,12690979,ripley,2026-07-16,2026-07-16,0.2118,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12690979,,,Presencial,10 Puestos
Asistente comercial Banco Tda Plaza Egaña Banco Ripley,Santiago - Ñuñoa,Ñuñoa,Santiago,2026-06-01,12687806,ripley,2026-07-16,2026-07-16,0.2592,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12687806,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Tda Mall del centro Banco Ripley,Santiago - Peñalolén,Peñalolén,Santiago,2026-06-01,12687603,ripley,2026-07-16,2026-07-16,0.2904,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12687603,,,Presencial,1 Puesto
Ejecutivo Venta Producto Financiero (Captador) Jornada Parcial Tda Pto Montt Costanera Banco Ripley,Puerto Montt,Puerto Montt,,2026-06-01,12686972,ripley,2026-07-16,2026-07-16,0.3083,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12686972,,,Presencial,1 Puesto
Analista de Operaciones Financieras Reemplazo Tda Plaza Oeste Banco Ripley,Santiago - Cerrillos,Cerrillos,Santiago,2026-06-01,12686959,ripley,2026-07-16,2026-07-16,0.2799,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12686959,,,Presencial,1 Puesto
Asistente Comercial Reemplazo Copiapó Banco Ripley,Copiapó,Copiapó,,2026-06-01,12686983,ripley,2026-07-16,2026-07-16,0.2125,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12686983,,,Presencial,1 Puesto
Asesor de Tienda Ripley Rancagua,Rancagua,Rancagua,,2026-06-01,12686286,ripley,2026-07-16,2026-07-16,0.2093,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/12686286,,,Presencial,5 Puestos
Product Owner - 21/05,Santiago - Las condes,Las condes,Santiago,2026-06-01,9681637,ripley,2026-07-16,2026-07-16,0.2294,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9681637,,,Presencial,1 Puesto
Ejecutivo Comercial,Santiago Centro,Santiago Centro,,2026-05-31,9677592,ripley,2026-07-16,2026-07-16,0.2247,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677592,,,Presencial,1 Puesto
KAM Hunter Comercial,Santiago - Cerrillos,Cerrillos,Santiago,2026-05-31,9679236,ripley,2026-07-16,2026-07-16,0.1547,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679236,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9677590,ripley,2026-07-16,2026-07-16,0.1565,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677590,,,Presencial,1 Puesto
Planificador,Santiago - Las condes,Las condes,Santiago,2026-05-31,9677586,ripley,2026-07-16,2026-07-16,0.2707,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677586,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9677585,ripley,2026-07-16,2026-07-16,0.1565,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677585,,,Presencial,1 Puesto
Guardia de Seguridad Tienda 09/04,Punta Arenas,Punta Arenas,,2026-05-31,9677582,ripley,2026-07-16,2026-07-16,0.2276,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677582,,,Presencial,1 Puesto
v5 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-05-31,9677576,ripley,2026-07-16,2026-07-16,0.2361,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677576,,,Presencial,1 Puesto
Ingeniero Ciberseguridad Senior,Santiago - Las condes,Las condes,Santiago,2026-05-31,9677596,ripley,2026-07-16,2026-07-16,0.2683,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677596,,,Presencial,1 Puesto
Jefe de Operaciones,Santiago Centro,Santiago Centro,,2026-05-31,9677620,ripley,2026-07-16,2026-07-16,0.2347,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677620,,,Presencial,1 Puesto
CSOD-TEST-122024_Asesor Financiero Senior,Santiago Centro,Santiago Centro,,2026-05-31,9678226,ripley,2026-07-16,2026-07-16,0.2893,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678226,,,Presencial,1 Puesto
Prueba 10/02 Asesor Financiero Senior,Santiago Centro,Santiago Centro,,2026-05-31,9678557,ripley,2026-07-16,2026-07-16,0.2592,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678557,,,Presencial,1 Puesto
prueba preguntas ct,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9678730,ripley,2026-07-16,2026-07-16,0.1786,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678730,,,Presencial,1 Puesto
Asistente Comercial de temporada,Santiago - Cerrillos,Cerrillos,Santiago,2026-05-31,9678795,ripley,2026-07-16,2026-07-16,0.2164,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678795,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9678937,ripley,2026-07-16,2026-07-16,0.1565,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678937,,,Presencial,1 Puesto
Asistente de Ventas Part Time,Santiago Centro,Santiago Centro,,2026-05-31,9678944,ripley,2026-07-16,2026-07-16,0.2303,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9678944,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9679082,ripley,2026-07-16,2026-07-16,0.1565,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679082,,,Presencial,1 Puesto
Analista de Sistema Senior,Santiago - Las condes,Las condes,Santiago,2026-05-31,9679388,ripley,2026-07-16,2026-07-16,0.2687,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679388,,,Presencial,1 Puesto
Asesor de Compras JP 25,Chillán,Chillán,,2026-05-31,9679268,ripley,2026-07-16,2026-07-16,0.2148,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679268,,,Presencial,1 Puesto
Analista de Sistema Senior,Santiago - Las condes,Las condes,Santiago,2026-05-31,9679396,ripley,2026-07-16,2026-07-16,0.2687,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679396,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-31,9679477,ripley,2026-07-16,2026-07-16,0.1565,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679477,,,Presencial,1 Puesto
Jefe Comercial,Arica,Arica,,2026-05-31,9679389,ripley,2026-07-16,2026-07-16,0.2412,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9679389,,,Presencial,1 Puesto
Jefe Comercial Tienda Santiago,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669005,ripley,2026-07-16,2026-07-16,0.1486,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669005,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero,Temuco,Temuco,,2026-05-30,9669946,ripley,2026-07-16,2026-07-16,0.2599,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669946,,,Presencial,1 Puesto
v2 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-05-30,9669150,ripley,2026-07-16,2026-07-16,0.2249,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669150,,,Presencial,1 Puesto
CSOD-TEST_Asesor Financiero Senior,Santiago Centro,Santiago Centro,,2026-05-30,9669094,ripley,2026-07-16,2026-07-16,0.2875,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669094,,,Presencial,1 Puesto
Analista Soporte Operativo,Santiago - Las condes,Las condes,Santiago,2026-05-30,9669095,ripley,2026-07-16,2026-07-16,0.2966,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669095,,,Presencial,1 Puesto
Asesor Comercial,Santiago Centro,Santiago Centro,,2026-05-30,9669084,ripley,2026-07-16,2026-07-16,0.2418,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669084,,,Presencial,1 Puesto
v3 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-05-30,9669076,ripley,2026-07-16,2026-07-16,0.2261,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669076,,,Presencial,1 Puesto
v3 Jefe Comercial Tienda - PRUEBA INTEGRACIÓN NO TOCAR,Santiago - Las condes,Las condes,Santiago,2026-05-30,9668963,ripley,2026-07-16,2026-07-16,0.2261,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9668963,,,Presencial,1 Puesto
prueba preguntas ct,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669006,ripley,2026-07-16,2026-07-16,0.1785,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669006,,,Presencial,1 Puesto
Agente Financiero 21/05,Copiapó,Copiapó,,2026-05-30,9669024,ripley,2026-07-16,2026-07-16,0.2666,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669024,,,Presencial,1 Puesto
Asesor de Compras 09/04,Los Ángeles,Los Ángeles,,2026-05-30,9669010,ripley,2026-07-16,2026-07-16,0.2359,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669010,,,Presencial,1 Puesto
CSOD-TEST-122024_Asistente de Tiempos,Santiago Centro,Santiago Centro,,2026-05-30,9669044,ripley,2026-07-16,2026-07-16,0.2384,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669044,,,Presencial,1 Puesto
Jefe de Operaciones,Santiago Centro,Santiago Centro,,2026-05-30,9669050,ripley,2026-07-16,2026-07-16,0.2339,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669050,,,Presencial,1 Puesto
KAM Hunter Comercial,Santiago - Cerrillos,Cerrillos,Santiago,2026-05-30,9669052,ripley,2026-07-16,2026-07-16,0.1539,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669052,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669058,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669058,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669057,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669057,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669062,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669062,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9669063,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9669063,,,Presencial,1 Puesto
Product Manager Marketing - Banco,Santiago - Cerrillos,Cerrillos,Santiago,2026-05-30,9672811,ripley,2026-07-16,2026-07-16,0.34,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9672811,,,Presencial,5 Puestos
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9671563,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9671563,,,Presencial,1 Puesto
Asistente Apoyo Campaña SG,Concepción,Concepción,,2026-05-30,9677441,ripley,2026-07-16,2026-07-16,0.1998,Contrato a trato,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677441,,,Presencial,1 Puesto
Prueba firstjob nico,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9672812,ripley,2026-07-16,2026-07-16,0.1858,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9672812,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9673347,ripley,2026-07-16,2026-07-16,0.1559,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9673347,,,Presencial,1 Puesto
Jefe Comercial Tienda Puente Alto,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9676249,ripley,2026-07-16,2026-07-16,0.1444,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9676249,,,Presencial,1 Puesto
Planificador,Santiago - Las condes,Las condes,Santiago,2026-05-30,9676543,ripley,2026-07-16,2026-07-16,0.2697,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9676543,,,Presencial,1 Puesto
Analista Contable Senior,Santiago - Las condes,Las condes,Santiago,2026-05-30,9677134,ripley,2026-07-16,2026-07-16,0.291,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677134,,,Presencial,1 Puesto
Jefe Comercial Tienda puente alto,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9677341,ripley,2026-07-16,2026-07-16,0.1444,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9677341,,,Presencial,1 Puesto
Prueba firstjob nico,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-30,9672864,ripley,2026-07-16,2026-07-16,0.1858,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9672864,,,Presencial,1 Puesto
Jefe Comercial Tienda,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-29,9660127,ripley,2026-07-16,2026-07-16,0.1569,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9660127,,,Presencial,1 Puesto
prueba preguntas ct 2,Santiago - Huechuraba,Huechuraba,Santiago,2026-05-29,9660115,ripley,2026-07-16,2026-07-16,0.1782,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9660115,,,Presencial,1 Puesto
Agente de Call Center,Santiago Centro,Santiago Centro,,2026-05-29,9660117,ripley,2026-07-16,2026-07-16,0.277,Contrato a trato,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/9660117,,,Presencial,1 Puesto
